lon,lat,geometry,index_right,OBJECTID,GP_RTP,GP_REX,GP_RAV,GP_RRG,GP_RCY,GP_RSE,GP_RSI,GP_RSY,Shape_Length,gp_gripreg,dist_meters
93.75,38.25,POINT (9057649.55855291 4520372.25990611),2023548.0,25032931.0,2.0,1.0,2.0,20.0,156.0,0.0,54.0,2015.0,0.9731674348996014,6.0,32153.33508351839
93.75,38.5,POINT (9057649.55855291 4545547.630023393),2023548.0,25032931.0,2.0,1.0,2.0,20.0,156.0,0.0,54.0,2015.0,0.9731674348996014,6.0,7134.96217545832
93.75,38.75,POINT (9057649.55855291 4570637.593726569),2023548.0,25032931.0,2.0,1.0,2.0,20.0,156.0,0.0,54.0,2015.0,0.9731674348996014,6.0,17798.536925110457
93.75,39.0,POINT (9057649.55855291 4595641.666407017),1926827.0,24936210.0,2.0,1.0,2.0,20.0,156.0,0.0,54.0,2015.0,1.0123127753992656,6.0,6101.298053273494
93.75,39.25,POINT (9057649.55855291 4620559.364897796),1926827.0,24936210.0,2.0,1.0,2.0,20.0,156.0,0.0,54.0,2015.0,1.0123127753992656,6.0,18715.980086903488
93.75,39.5,POINT (9057649.55855291 4645390.207484073),1206858.0,24216241.0,3.0,1.0,0.0,20.0,156.0,0.0,54.0,2015.0,0.6566726329327516,6.0,15494.536938455078
93.75,39.75,POINT (9057649.55855291 4670133.713913471),1206858.0,24216241.0,3.0,1.0,0.0,20.0,156.0,0.0,54.0,2015.0,0.6566726329327516,6.0,7251.597759865447
93.75,40.0,POINT (9057649.55855291 4694789.405406478),1206858.0,24216241.0,3.0,1.0,0.0,20.0,156.0,0.0,54.0,2015.0,0.6566726329327516,6.0,28246.07554388612
93.75,40.25,POINT (9057649.55855291 4719356.804666851),1172180.0,24181563.0,3.0,1.0,0.0,20.0,156.0,0.0,54.0,2015.0,0.5224219398735661,6.0,14019.372654150233
93.75,40.5,POINT (9057649.55855291 4743835.435892021),1172180.0,24181563.0,3.0,1.0,0.0,20.0,156.0,0.0,54.0,2015.0,0.5224219398735661,6.0,2561.1803202772753
93.75,40.75,POINT (9057649.55855291 4768224.824783485),1172180.0,24181563.0,3.0,1.0,0.0,20.0,156.0,0.0,54.0,2015.0,0.5224219398735661,6.0,22175.531836213475
93.75,41.0,POINT (9057649.55855291 4792524.498557219),1172180.0,24181563.0,3.0,1.0,0.0,20.0,156.0,0.0,54.0,2015.0,0.5224219398735661,6.0,40460.10487142891
93.75,41.25,POINT (9057649.55855291 4816733.985954098),1172180.0,24181563.0,3.0,1.0,0.0,20.0,156.0,0.0,54.0,2015.0,0.5224219398735661,6.0,62865.40941477293
93.75,41.5,POINT (9057649.55855291 4840852.817250328),1172180.0,24181563.0,3.0,1.0,0.0,20.0,156.0,0.0,54.0,2015.0,0.5224219398735661,6.0,86159.6744097729
93.75,41.75,POINT (9057649.55855291 4864880.524267819),2705003.0,25714386.0,1.0,1.0,2.0,20.0,156.0,0.0,54.0,2015.0,0.1981929032980387,6.0,71484.5240778099
93.75,42.0,POINT (9057649.55855291 4888816.640384646),2705001.0,25714384.0,1.0,1.0,2.0,20.0,156.0,0.0,54.0,2015.0,0.11730493039196978,6.0,51955.13668946836
93.75,42.25,POINT (9057649.55855291 4912660.700545456),2704996.0,25714379.0,1.0,1.0,2.0,20.0,156.0,0.0,54.0,2015.0,0.0049061359609712035,6.0,35321.54096957928
93.75,42.5,POINT (9057649.55855291 4936412.241271891),2705001.0,25714384.0,1.0,1.0,2.0,20.0,156.0,0.0,54.0,2015.0,0.11730493039196978,6.0,26831.788848760883
93.75,42.75,POINT (9057649.55855291 4960070.800673004),1157596.0,24166979.0,3.0,1.0,0.0,20.0,156.0,0.0,54.0,2015.0,0.4752286454569139,6.0,10431.715257454738
93.75,43.0,POINT (9057649.55855291 4983635.918455693),2523209.0,25532592.0,1.0,1.0,2.0,20.0,156.0,0.0,54.0,2015.0,0.20871503066072833,6.0,9606.388047365272
93.75,44.0,POINT (9057649.55855291 5076952.824048151),1241559.0,24250942.0,3.0,1.0,0.0,20.0,156.0,0.0,54.0,2015.0,0.8271807964210934,6.0,11394.50371691727
93.75,44.25,POINT (9057649.55855291 5100043.885996045),1241559.0,24250942.0,3.0,1.0,0.0,20.0,156.0,0.0,54.0,2015.0,0.8271807964210934,6.0,11468.61075753688
93.75,44.5,POINT (9057649.55855291 5123038.778705083),2049908.0,25059291.0,2.0,1.0,2.0,20.0,156.0,0.0,54.0,2015.0,0.7035751067557253,6.0,19958.088626505156
93.75,44.75,POINT (9057649.55855291 5145937.053358769),2049908.0,25059291.0,2.0,1.0,2.0,20.0,156.0,0.0,54.0,2015.0,0.7035751067557253,6.0,635.674772470759
93.75,45.0,POINT (9057649.55855291 5168738.262821782),1193851.0,24203234.0,3.0,1.0,0.0,20.0,156.0,0.0,54.0,2015.0,0.3652163356138067,6.0,1258.7130304088955
93.75,45.5,POINT (9057649.55855291 5214047.70610271),1150745.0,24160128.0,3.0,1.0,2.0,20.0,496.0,2.0,16.0,0.0,0.7132091663435546,6.0,8388.135312866265
93.75,47.0,POINT (9057649.55855291 5347600.498439713),1911615.0,24920998.0,2.0,1.0,2.0,20.0,496.0,2.0,16.0,0.0,5.252986805178478,6.0,1055.2831168636612
93.75,47.25,POINT (9057649.55855291 5369508.282633441),1150914.0,24160297.0,3.0,1.0,2.0,20.0,496.0,2.0,16.0,0.0,0.9013450679161945,6.0,10662.230095395405
93.75,47.5,POINT (9057649.55855291 5391314.625032746),1150949.0,24160332.0,3.0,1.0,2.0,20.0,496.0,2.0,16.0,0.0,1.1123860544864328,6.0,7419.145764467104
93.75,47.75,POINT (9057649.55855291 5413019.097680267),1150949.0,24160332.0,3.0,1.0,2.0,20.0,496.0,2.0,16.0,0.0,1.1123860544864328,6.0,12414.940622681952
93.75,48.0,POINT (9057649.55855291 5434621.274424188),1151005.0,24160388.0,3.0,1.0,2.0,20.0,496.0,2.0,16.0,0.0,0.9008222913669972,6.0,22282.185936337693
93.75,48.25,POINT (9057649.55855291 5456120.730928557),1151005.0,24160388.0,3.0,1.0,2.0,20.0,496.0,2.0,16.0,0.0,0.9008222913669972,6.0,4454.874658158519
93.75,48.5,POINT (9057649.55855291 5477517.044683544),1151005.0,24160388.0,3.0,1.0,2.0,20.0,496.0,2.0,16.0,0.0,0.9008222913669972,6.0,12712.168266611674
93.75,48.75,POINT (9057649.55855291 5498809.795015782),1151054.0,24160437.0,3.0,1.0,2.0,20.0,496.0,2.0,16.0,0.0,0.6766397645225946,6.0,15418.16343211217
93.75,49.0,POINT (9057649.55855291 5519998.563098592),1151054.0,24160437.0,3.0,1.0,2.0,20.0,496.0,2.0,16.0,0.0,0.6766397645225946,6.0,5186.378156757646
93.75,49.25,POINT (9057649.55855291 5541082.931962259),1151054.0,24160437.0,3.0,1.0,2.0,20.0,496.0,2.0,16.0,0.0,0.6766397645225946,6.0,340.30710008063653
93.75,49.5,POINT (9057649.55855291 5562062.486504302),1151167.0,24160550.0,3.0,1.0,2.0,20.0,496.0,2.0,16.0,0.0,0.28170736515539113,6.0,3110.2899868079303
93.75,50.0,POINT (9057649.55855291 5603705.501610949),1151235.0,24160618.0,3.0,1.0,2.0,20.0,496.0,2.0,16.0,0.0,0.16638516681269758,6.0,1042.214437845877
93.75,50.25,POINT (9057649.55855291 5624368.141398635),1151241.0,24160624.0,3.0,1.0,2.0,20.0,496.0,2.0,16.0,0.0,0.6862299420891558,6.0,11101.616055262139
93.75,50.5,POINT (9057649.55855291 5644924.325331234),1151258.0,24160641.0,3.0,1.0,2.0,20.0,496.0,2.0,16.0,0.0,0.8889251076698444,6.0,9856.742894359513
93.75,50.75,POINT (9057649.55855291 5665373.647795492),919312.0,23928695.0,3.0,1.0,0.0,16.0,643.0,0.0,37.0,1997.0,0.5584221292667562,5.0,2801.5069204030956
93.75,51.0,POINT (9057649.55855291 5685715.705106505),919670.0,23929053.0,3.0,1.0,0.0,16.0,643.0,0.0,37.0,1997.0,0.4661726463161701,5.0,7004.047052202053
94.0,36.5,POINT (9081771.128615635 4341794.294580994),1974108.0,24983491.0,2.0,1.0,2.0,20.0,156.0,0.0,54.0,2015.0,0.4229895220812359,6.0,19531.96654212538
94.0,36.75,POINT (9081771.128615635 4367553.821630083),1974108.0,24983491.0,2.0,1.0,2.0,20.0,156.0,0.0,54.0,2015.0,0.4229895220812359,6.0,4359.53624011402
94.0,37.0,POINT (9081771.128615635 4393231.374022237),2024152.0,25033535.0,2.0,1.0,2.0,20.0,156.0,0.0,54.0,2015.0,0.2095138609999447,6.0,28786.799540735457
94.0,37.25,POINT (9081771.128615635 4418826.457347117),1948104.0,24957487.0,2.0,1.0,2.0,20.0,156.0,0.0,54.0,2015.0,0.9453289786893618,6.0,23893.386384828198
94.0,37.5,POINT (9081771.128615635 4444338.578563576),2033936.0,25043319.0,2.0,1.0,2.0,20.0,156.0,0.0,54.0,2015.0,0.5263884922943897,6.0,2050.830007772927
94.0,37.75,POINT (9081771.128615635 4469767.246010002),2006559.0,25015942.0,2.0,1.0,2.0,20.0,156.0,0.0,54.0,2015.0,0.5971027928669169,6.0,4556.771696800342
94.0,38.0,POINT (9081771.128615635 4495111.969414679),2006559.0,25015942.0,2.0,1.0,2.0,20.0,156.0,0.0,54.0,2015.0,0.5971027928669169,6.0,6844.425024227507
94.0,38.25,POINT (9081771.128615635 4520372.25990611),1948106.0,24957489.0,2.0,1.0,2.0,20.0,156.0,0.0,54.0,2015.0,0.10270852851113818,6.0,20793.757329724667
94.0,38.5,POINT (9081771.128615635 4545547.630023393),2023548.0,25032931.0,2.0,1.0,2.0,20.0,156.0,0.0,54.0,2015.0,0.9731674348996014,6.0,3161.117110342321
94.0,38.75,POINT (9081771.128615635 4570637.593726569),2023548.0,25032931.0,2.0,1.0,2.0,20.0,156.0,0.0,54.0,2015.0,0.9731674348996014,6.0,21338.46607798025
94.0,39.0,POINT (9081771.128615635 4595641.666407017),1926827.0,24936210.0,2.0,1.0,2.0,20.0,156.0,0.0,54.0,2015.0,1.0123127753992656,6.0,11819.243206891755
94.0,39.25,POINT (9081771.128615635 4620559.364897796),1926827.0,24936210.0,2.0,1.0,2.0,20.0,156.0,0.0,54.0,2015.0,1.0123127753992656,6.0,4045.716216783362
94.0,39.5,POINT (9081771.128615635 4645390.207484073),1926826.0,24936209.0,2.0,1.0,2.0,20.0,156.0,0.0,54.0,2015.0,0.13438728728411925,6.0,13763.941863057404
94.0,39.75,POINT (9081771.128615635 4670133.713913471),1206857.0,24216240.0,3.0,1.0,0.0,20.0,156.0,0.0,54.0,2015.0,0.03554345827566445,6.0,4560.375899800815
94.0,40.0,POINT (9081771.128615635 4694789.405406478),1917491.0,24926874.0,2.0,1.0,2.0,20.0,156.0,0.0,54.0,2015.0,0.33294733309982133,6.0,17950.85699392061
94.0,40.25,POINT (9081771.128615635 4719356.804666851),1174363.0,24183746.0,3.0,1.0,0.0,20.0,156.0,0.0,54.0,2015.0,0.44407815191502875,6.0,957.3541928059494
94.0,40.5,POINT (9081771.128615635 4743835.435892021),1174363.0,24183746.0,3.0,1.0,0.0,20.0,156.0,0.0,54.0,2015.0,0.44407815191502875,6.0,19644.106049077804
94.0,40.75,POINT (9081771.128615635 4768224.824783485),1172180.0,24181563.0,3.0,1.0,0.0,20.0,156.0,0.0,54.0,2015.0,0.5224219398735661,6.0,36642.27207407553
94.0,41.0,POINT (9081771.128615635 4792524.498557219),1172180.0,24181563.0,3.0,1.0,0.0,20.0,156.0,0.0,54.0,2015.0,0.5224219398735661,6.0,56002.3570136758
94.0,41.25,POINT (9081771.128615635 4816733.985954098),1172180.0,24181563.0,3.0,1.0,0.0,20.0,156.0,0.0,54.0,2015.0,0.5224219398735661,6.0,73835.9955419829
94.0,41.5,POINT (9081771.128615635 4840852.817250328),2716248.0,25725631.0,1.0,1.0,2.0,20.0,156.0,0.0,54.0,2015.0,0.20275949313397124,6.0,76192.11590704937
94.0,41.75,POINT (9081771.128615635 4864880.524267819),2716248.0,25725631.0,1.0,1.0,2.0,20.0,156.0,0.0,54.0,2015.0,0.20275949313397124,6.0,56329.52828368529
94.0,42.0,POINT (9081771.128615635 4888816.640384646),2705003.0,25714386.0,1.0,1.0,2.0,20.0,156.0,0.0,54.0,2015.0,0.1981929032980387,6.0,38050.24778307264
94.0,42.25,POINT (9081771.128615635 4912660.700545456),2705003.0,25714386.0,1.0,1.0,2.0,20.0,156.0,0.0,54.0,2015.0,0.1981929032980387,6.0,18498.91397419789
94.0,42.5,POINT (9081771.128615635 4936412.241271891),2705001.0,25714384.0,1.0,1.0,2.0,20.0,156.0,0.0,54.0,2015.0,0.11730493039196978,6.0,2824.2711289235313
94.0,42.75,POINT (9081771.128615635 4960070.800673004),1250422.0,24259805.0,3.0,1.0,0.0,20.0,156.0,0.0,54.0,2015.0,0.537729217154398,6.0,1490.9817754501692
94.0,43.0,POINT (9081771.128615635 4983635.918455693),2551464.0,25560847.0,1.0,1.0,2.0,20.0,156.0,0.0,54.0,2015.0,0.010026729975837626,6.0,21380.30370154024
94.0,44.0,POINT (9081771.128615635 5076952.824048151),1193853.0,24203236.0,3.0,1.0,0.0,20.0,156.0,0.0,54.0,2015.0,0.9035332115272705,6.0,7164.502148722763
94.0,44.25,POINT (9081771.128615635 5100043.885996045),1241559.0,24250942.0,3.0,1.0,0.0,20.0,156.0,0.0,54.0,2015.0,0.8271807964210934,6.0,15142.273191855918
94.0,44.5,POINT (9081771.128615635 5123038.778705083),1977741.0,24987124.0,2.0,1.0,2.0,20.0,156.0,0.0,54.0,2015.0,0.23076276622566438,6.0,30542.539826938915
94.0,44.75,POINT (9081771.128615635 5145937.053358769),1977741.0,24987124.0,2.0,1.0,2.0,20.0,156.0,0.0,54.0,2015.0,0.23076276622566438,6.0,7973.979401325152
94.0,45.0,POINT (9081771.128615635 5168738.262821782),1150679.0,24160062.0,3.0,1.0,2.0,20.0,496.0,2.0,16.0,0.0,0.8834425127421032,6.0,1786.957992038155
94.0,45.25,POINT (9081771.128615635 5191441.961650362),1150679.0,24160062.0,3.0,1.0,2.0,20.0,496.0,2.0,16.0,0.0,0.8834425127421032,6.0,19744.012187871947
94.0,45.5,POINT (9081771.128615635 5214047.70610271),1150745.0,24160128.0,3.0,1.0,2.0,20.0,496.0,2.0,16.0,0.0,0.7132091663435546,6.0,6566.457281732885
94.0,46.5,POINT (9081771.128615635 5303482.325464227),1150863.0,24160246.0,3.0,1.0,2.0,20.0,496.0,2.0,16.0,0.0,1.9927615677623032,6.0,4252.660139740292
94.0,47.0,POINT (9081771.128615635 5347600.498439713),1150892.0,24160275.0,3.0,1.0,2.0,20.0,496.0,2.0,16.0,0.0,0.7804790500138286,6.0,4193.934513818433
94.0,47.25,POINT (9081771.128615635 5369508.282633441),1150920.0,24160303.0,3.0,1.0,2.0,20.0,496.0,2.0,16.0,0.0,0.7619322358222491,6.0,234.7233598296266
94.0,47.5,POINT (9081771.128615635 5391314.625032746),1150949.0,24160332.0,3.0,1.0,2.0,20.0,496.0,2.0,16.0,0.0,1.1123860544864328,6.0,3847.773652561456
94.0,47.75,POINT (9081771.128615635 5413019.097680267),1150949.0,24160332.0,3.0,1.0,2.0,20.0,496.0,2.0,16.0,0.0,1.1123860544864328,6.0,17836.45447267578
94.0,48.0,POINT (9081771.128615635 5434621.274424188),1150998.0,24160381.0,3.0,1.0,2.0,20.0,496.0,2.0,16.0,0.0,0.6592997393864745,6.0,25513.72798662818
94.0,48.25,POINT (9081771.128615635 5456120.730928557),1150998.0,24160381.0,3.0,1.0,2.0,20.0,496.0,2.0,16.0,0.0,0.6592997393864745,6.0,4046.1516906417937
94.0,48.5,POINT (9081771.128615635 5477517.044683544),1151040.0,24160423.0,3.0,1.0,2.0,20.0,496.0,2.0,16.0,0.0,0.5742332139905139,6.0,6523.244384099787
94.0,48.75,POINT (9081771.128615635 5498809.795015782),1151053.0,24160436.0,3.0,1.0,2.0,20.0,496.0,2.0,16.0,0.0,0.5291488240502469,6.0,969.174213160815
94.0,49.0,POINT (9081771.128615635 5519998.563098592),1151054.0,24160437.0,3.0,1.0,2.0,20.0,496.0,2.0,16.0,0.0,0.6766397645225946,6.0,15199.559392320647
94.0,49.25,POINT (9081771.128615635 5541082.931962259),1911624.0,24921007.0,2.0,1.0,2.0,20.0,496.0,2.0,16.0,0.0,4.7042908283878715,6.0,1984.182526438625
94.0,50.0,POINT (9081771.128615635 5603705.501610949),1911632.0,24921015.0,2.0,1.0,2.0,20.0,496.0,2.0,16.0,0.0,6.432215778165096,6.0,4997.847530044175
94.0,50.25,POINT (9081771.128615635 5624368.141398635),1151241.0,24160624.0,3.0,1.0,2.0,20.0,496.0,2.0,16.0,0.0,0.6862299420891558,6.0,2097.3057025611542
94.0,50.5,POINT (9081771.128615635 5644924.325331234),1151258.0,24160641.0,3.0,1.0,2.0,20.0,496.0,2.0,16.0,0.0,0.8889251076698444,6.0,13065.407371556275
94.0,50.75,POINT (9081771.128615635 5665373.647795492),919253.0,23928636.0,3.0,1.0,0.0,16.0,643.0,0.0,37.0,1997.0,0.1298935226652847,5.0,1558.4316751813385
94.25,36.75,POINT (9105892.69867836 4367553.821630083),1974108.0,24983491.0,2.0,1.0,2.0,20.0,156.0,0.0,54.0,2015.0,0.4229895220812359,6.0,12897.084910233883
94.25,37.0,POINT (9105892.69867836 4393231.374022237),1974108.0,24983491.0,2.0,1.0,2.0,20.0,156.0,0.0,54.0,2015.0,0.4229895220812359,6.0,36015.71868434616
94.25,37.25,POINT (9105892.69867836 4418826.457347117),1948104.0,24957487.0,2.0,1.0,2.0,20.0,156.0,0.0,54.0,2015.0,0.9453289786893618,6.0,22219.797603372448
94.25,37.5,POINT (9105892.69867836 4444338.578563576),1948104.0,24957487.0,2.0,1.0,2.0,20.0,156.0,0.0,54.0,2015.0,0.9453289786893618,6.0,3275.217427166996
94.25,37.75,POINT (9105892.69867836 4469767.246010002),2006559.0,25015942.0,2.0,1.0,2.0,20.0,156.0,0.0,54.0,2015.0,0.5971027928669169,6.0,18773.98257065353
94.25,38.0,POINT (9105892.69867836 4495111.969414679),1948105.0,24957488.0,2.0,1.0,2.0,20.0,156.0,0.0,54.0,2015.0,0.24610849313053923,6.0,9717.610750153344
94.25,38.25,POINT (9105892.69867836 4520372.25990611),2023548.0,25032931.0,2.0,1.0,2.0,20.0,156.0,0.0,54.0,2015.0,0.9731674348996014,6.0,6119.452502982466
94.25,38.5,POINT (9105892.69867836 4545547.630023393),2023548.0,25032931.0,2.0,1.0,2.0,20.0,156.0,0.0,54.0,2015.0,0.9731674348996014,6.0,10228.957098948782
94.25,38.75,POINT (9105892.69867836 4570637.593726569),2550803.0,25560186.0,1.0,1.0,2.0,20.0,156.0,0.0,54.0,2015.0,0.6518580611696336,6.0,4958.943621482939
94.25,39.0,POINT (9105892.69867836 4595641.666407017),2509069.0,25518452.0,1.0,1.0,2.0,20.0,156.0,0.0,54.0,2015.0,0.6520659559028399,6.0,521.7339899061973
94.25,39.25,POINT (9105892.69867836 4620559.364897796),2707240.0,25716623.0,1.0,1.0,2.0,20.0,156.0,0.0,54.0,2015.0,0.19221174102276467,6.0,4311.512256696632
94.25,39.5,POINT (9105892.69867836 4645390.207484073),2052175.0,25061558.0,2.0,1.0,2.0,20.0,156.0,0.0,54.0,2015.0,0.062238341961286116,6.0,3237.9124666416624
94.25,39.75,POINT (9105892.69867836 4670133.713913471),1926828.0,24936211.0,2.0,1.0,2.0,20.0,156.0,0.0,54.0,2015.0,0.09306723751739636,6.0,2471.033518765576
94.25,40.0,POINT (9105892.69867836 4694789.405406478),1926807.0,24936190.0,2.0,1.0,2.0,20.0,156.0,0.0,54.0,2015.0,0.19089067849069144,6.0,409.53223926931736
94.25,40.25,POINT (9105892.69867836 4719356.804666851),1202232.0,24211615.0,3.0,1.0,0.0,20.0,156.0,0.0,54.0,2015.0,0.05873276048729113,6.0,9555.438114525867
94.25,40.5,POINT (9105892.69867836 4743835.435892021),1202233.0,24211616.0,3.0,1.0,0.0,20.0,156.0,0.0,54.0,2015.0,0.06076140667810508,6.0,27530.460016313355
94.25,40.75,POINT (9105892.69867836 4768224.824783485),1202233.0,24211616.0,3.0,1.0,0.0,20.0,156.0,0.0,54.0,2015.0,0.06076140667810508,6.0,50459.24494288686
94.25,41.0,POINT (9105892.69867836 4792524.498557219),1934401.0,24943784.0,2.0,1.0,2.0,20.0,156.0,0.0,54.0,2015.0,1.1886242727873038,6.0,66443.27961027308
94.25,41.25,POINT (9105892.69867836 4816733.985954098),1934401.0,24943784.0,2.0,1.0,2.0,20.0,156.0,0.0,54.0,2015.0,1.1886242727873038,6.0,82046.99332144413
94.25,41.5,POINT (9105892.69867836 4840852.817250328),1252915.0,24262298.0,3.0,1.0,0.0,20.0,156.0,0.0,54.0,2015.0,0.08613029326148715,6.0,64085.65364690105
94.25,41.75,POINT (9105892.69867836 4864880.524267819),2716248.0,25725631.0,1.0,1.0,2.0,20.0,156.0,0.0,54.0,2015.0,0.20275949313397124,6.0,43695.89027522722
94.25,42.0,POINT (9105892.69867836 4888816.640384646),2716248.0,25725631.0,1.0,1.0,2.0,20.0,156.0,0.0,54.0,2015.0,0.20275949313397124,6.0,22653.02458105056
94.25,42.25,POINT (9105892.69867836 4912660.700545456),2709086.0,25718469.0,1.0,1.0,2.0,20.0,156.0,0.0,54.0,2015.0,0.12420963659156875,6.0,4408.736612622252
94.25,42.5,POINT (9105892.69867836 4936412.241271891),2636062.0,25645445.0,1.0,1.0,2.0,20.0,156.0,0.0,54.0,2015.0,0.1982685406716351,6.0,14753.956932935547
94.25,42.75,POINT (9105892.69867836 4960070.800673004),1250422.0,24259805.0,3.0,1.0,0.0,20.0,156.0,0.0,54.0,2015.0,0.537729217154398,6.0,4606.161651919104
94.25,43.0,POINT (9105892.69867836 4983635.918455693),1250422.0,24259805.0,3.0,1.0,0.0,20.0,156.0,0.0,54.0,2015.0,0.537729217154398,6.0,15954.269638241616
94.25,43.75,POINT (9105892.69867836 5053766.043348641),1193853.0,24203236.0,3.0,1.0,0.0,20.0,156.0,0.0,54.0,2015.0,0.9035332115272705,6.0,23762.571241574635
94.25,44.0,POINT (9105892.69867836 5076952.824048151),1193853.0,24203236.0,3.0,1.0,0.0,20.0,156.0,0.0,54.0,2015.0,0.9035332115272705,6.0,625.9978562704352
94.25,44.25,POINT (9105892.69867836 5100043.885996045),1193853.0,24203236.0,3.0,1.0,0.0,20.0,156.0,0.0,54.0,2015.0,0.9035332115272705,6.0,22415.11818579004
94.25,44.5,POINT (9105892.69867836 5123038.778705083),1150679.0,24160062.0,3.0,1.0,2.0,20.0,496.0,2.0,16.0,0.0,0.8834425127421032,6.0,31793.480326092827
94.25,44.75,POINT (9105892.69867836 5145937.053358769),1150679.0,24160062.0,3.0,1.0,2.0,20.0,496.0,2.0,16.0,0.0,0.8834425127421032,6.0,9068.089366318742
94.25,45.0,POINT (9105892.69867836 5168738.262821782),1193854.0,24203237.0,3.0,1.0,0.0,20.0,156.0,0.0,54.0,2015.0,0.28900962157213433,6.0,6193.036810890599
94.25,45.25,POINT (9105892.69867836 5191441.961650362),1150680.0,24160063.0,3.0,1.0,2.0,20.0,496.0,2.0,16.0,0.0,1.141592286612516,6.0,13918.17694491101
94.25,45.5,POINT (9105892.69867836 5214047.70610271),1150680.0,24160063.0,3.0,1.0,2.0,20.0,496.0,2.0,16.0,0.0,1.141592286612516,6.0,5071.437814300877
94.25,46.25,POINT (9105892.69867836 5281272.8015319845),1150839.0,24160222.0,3.0,1.0,2.0,20.0,496.0,2.0,16.0,0.0,1.2079056532033605,6.0,2352.646158166183
94.25,47.0,POINT (9105892.69867836 5347600.498439713),1150892.0,24160275.0,3.0,1.0,2.0,20.0,496.0,2.0,16.0,0.0,0.7804790500138286,6.0,5943.673337132754
94.25,47.25,POINT (9105892.69867836 5369508.282633441),1150920.0,24160303.0,3.0,1.0,2.0,20.0,496.0,2.0,16.0,0.0,0.7619322358222491,6.0,8355.698175004893
94.25,47.5,POINT (9105892.69867836 5391314.625032746),1150949.0,24160332.0,3.0,1.0,2.0,20.0,496.0,2.0,16.0,0.0,1.1123860544864328,6.0,2113.818286539183
94.25,47.75,POINT (9105892.69867836 5413019.097680267),1150949.0,24160332.0,3.0,1.0,2.0,20.0,496.0,2.0,16.0,0.0,1.1123860544864328,6.0,19226.272790786126
94.25,48.0,POINT (9105892.69867836 5434621.274424188),1150998.0,24160381.0,3.0,1.0,2.0,20.0,496.0,2.0,16.0,0.0,0.6592997393864745,6.0,23819.57797457113
94.25,48.25,POINT (9105892.69867836 5456120.730928557),1150998.0,24160381.0,3.0,1.0,2.0,20.0,496.0,2.0,16.0,0.0,0.6592997393864745,6.0,4169.2276575207325
94.25,48.5,POINT (9105892.69867836 5477517.044683544),1151038.0,24160421.0,3.0,1.0,2.0,20.0,496.0,2.0,16.0,0.0,0.42417519540182674,6.0,2181.4153967669417
94.25,48.75,POINT (9105892.69867836 5498809.795015782),1151053.0,24160436.0,3.0,1.0,2.0,20.0,496.0,2.0,16.0,0.0,0.5291488240502469,6.0,2952.838355221287
94.25,49.0,POINT (9105892.69867836 5519998.563098592),1911624.0,24921007.0,2.0,1.0,2.0,20.0,496.0,2.0,16.0,0.0,4.7042908283878715,6.0,17425.353147933747
94.25,49.25,POINT (9105892.69867836 5541082.931962259),1911624.0,24921007.0,2.0,1.0,2.0,20.0,496.0,2.0,16.0,0.0,4.7042908283878715,6.0,2696.870169159036
94.25,50.0,POINT (9105892.69867836 5603705.501610949),1911632.0,24921015.0,2.0,1.0,2.0,20.0,496.0,2.0,16.0,0.0,6.432215778165096,6.0,17038.45071192555
94.25,50.25,POINT (9105892.69867836 5624368.141398635),1151241.0,24160624.0,3.0,1.0,2.0,20.0,496.0,2.0,16.0,0.0,0.6862299420891558,6.0,4988.558312318622
94.25,50.5,POINT (9105892.69867836 5644924.325331234),915243.0,23924626.0,3.0,1.0,0.0,16.0,496.0,0.0,37.0,1997.0,1.3366454064575244e-06,5.0,8846.252276994574
94.25,50.75,POINT (9105892.69867836 5665373.647795492),919073.0,23928456.0,3.0,1.0,0.0,16.0,643.0,0.0,37.0,1997.0,0.23991365110845433,5.0,521.6614751258005
94.5,36.5,POINT (9130014.268741082 4341794.294580994),2023890.0,25033273.0,2.0,1.0,2.0,20.0,156.0,0.0,54.0,2015.0,0.4782601294255154,6.0,1992.5849732128856
94.5,36.75,POINT (9130014.268741082 4367553.821630083),2023890.0,25033273.0,2.0,1.0,2.0,20.0,156.0,0.0,54.0,2015.0,0.4782601294255154,6.0,22905.066239798598
94.5,37.0,POINT (9130014.268741082 4393231.374022237),2023869.0,25033252.0,2.0,1.0,2.0,20.0,156.0,0.0,54.0,2015.0,0.10904703955335839,6.0,46100.44818130693
94.5,37.25,POINT (9130014.268741082 4418826.457347117),1948104.0,24957487.0,2.0,1.0,2.0,20.0,156.0,0.0,54.0,2015.0,0.9453289786893618,6.0,22891.852044008985
94.5,37.5,POINT (9130014.268741082 4444338.578563576),1948104.0,24957487.0,2.0,1.0,2.0,20.0,156.0,0.0,54.0,2015.0,0.9453289786893618,6.0,2434.581491172459
94.5,37.75,POINT (9130014.268741082 4469767.246010002),1948104.0,24957487.0,2.0,1.0,2.0,20.0,156.0,0.0,54.0,2015.0,0.9453289786893618,6.0,27680.052116023264
94.5,38.0,POINT (9130014.268741082 4495111.969414679),2022188.0,25031571.0,2.0,1.0,2.0,20.0,156.0,0.0,54.0,2015.0,0.012510391812416009,6.0,13810.934543167357
94.5,38.25,POINT (9130014.268741082 4520372.25990611),2023548.0,25032931.0,2.0,1.0,2.0,20.0,156.0,0.0,54.0,2015.0,0.9731674348996014,6.0,10111.356047105099
