lon,lat,cap_mid,annual_cf
68.75,25,0.118,0.246
68.75,25.25,0.253,0.254
68.75,25.5,0.131,0.254
68.75,25.75,0.311,0.247
68.75,26,0.206,0.221
68.75,26.25,0.313,0.206
68.75,26.5,1.2,0.216
68.75,26.75,0.42,0.205
68.75,27,0.312,0.181
68.75,27.25,0.261,0.15
68.75,27.5,0.797,0.123
68.75,27.75,0.541,0.105
68.75,28,0.12,0.095
68.75,28.25,0.191,0.088
68.75,28.5,0.253,0.078
68.75,28.75,0.367,0.051
68.75,29,0.907,0.03
68.75,29.25,1.615,0.023
68.75,29.5,1.682,0.022
68.75,29.75,1.596,0.025
68.75,30,1.4,0.032
68.75,30.25,1.779,0.053
68.75,30.5,1.864,0.088
68.75,30.75,2.057,0.084
68.75,31,1.991,0.058
68.75,31.25,2.028,0.059
68.75,31.75,1.91,0.08
68.75,32,2.08,0.083
68.75,32.25,1.83,0.068
68.75,32.5,2.013,0.04
68.75,32.75,2.12,0.043
68.75,33.5,1.719,0.026
68.75,33.75,1.752,0.012
68.75,34,1.309,0.004
68.75,34.25,1.836,0.004
68.75,34.5,1.371,0.003
68.75,34.75,0.57,0.003
68.75,35.25,0.58,0.022
68.75,35.75,0.961,0.002
68.75,36,1.443,0.006
68.75,36.25,1.533,0.01
68.75,36.5,1.358,0.013
68.75,36.75,1.066,0.027
68.75,37,1.608,0.064
68.75,37.25,1.052,0.055
68.75,37.5,1.144,0.03
68.75,37.75,1.036,0.012
68.75,44.25,0,0.235
68.75,44.5,0,0.335
68.75,44.75,0,0.391
68.75,45,0,0.412
68.75,45.25,0,0.41
68.75,45.5,0,0.393
68.75,45.75,0,0.383
68.75,46,0.106,0.373
68.75,46.25,1.599,0.36
68.75,46.5,1.667,0.377
68.75,46.75,1.901,0.385
68.75,47,1.876,0.376
68.75,47.25,1.874,0.368
68.75,47.5,1.815,0.362
68.75,47.75,1.808,0.361
68.75,48,1.757,0.368
68.75,48.25,1.782,0.38
68.75,48.5,1.821,0.384
68.75,48.75,1.752,0.384
68.75,49,1.633,0.394
68.75,49.25,1.627,0.403
68.75,49.5,1.669,0.413
68.75,49.75,1.602,0.42
68.75,50,1.607,0.421
69,22.25,1.337,0.292
69,22.5,0.924,0.291
69,23.25,1.673,0.297
69,23.5,1.477,0.299
69,23.75,1.704,0.298
69,24.5,0.158,0.276
69,24.75,0.002,0.243
69,25,0.254,0.238
69,25.25,0.304,0.245
69,25.5,0.363,0.245
69,25.75,0.353,0.238
69,26,0.335,0.23
69,26.25,0.92,0.232
69,26.5,1.972,0.245
69,26.75,1.32,0.24
69,27,0.253,0.219
69,27.25,0.163,0.191
69,27.5,0.126,0.156
69,27.75,0.144,0.123
69,28,0.135,0.105
69,28.25,0.127,0.1
69,28.5,0.34,0.087
69,28.75,0.408,0.055
69,29,1.161,0.035
69,29.25,1.649,0.028
69,29.5,1.882,0.031
69,29.75,1.851,0.033
69,30,1.393,0.033
69,30.25,1.779,0.047
69,30.5,1.896,0.075
69,30.75,1.996,0.08
69,31,2.029,0.055
69,31.25,1.937,0.042
69,31.5,1.933,0.031
69,32,1.833,0.042
69,32.25,1.948,0.044
69,32.5,2.058,0.04
69,33.75,1.639,0.014
69,34.25,1.753,0.006
69,34.5,1.387,0.004
69,34.75,1.146,0.005
69,35,1.107,0.017
69,35.25,0.691,0.043
69,35.5,0.396,0.013
69,35.75,1.02,0.004
69,36,1.309,0.007
69,36.25,1.432,0.011
69,36.5,1.508,0.012
69,36.75,1.054,0.018
69,37,1.691,0.034
69,37.25,0.422,0.037
69,37.5,0.932,0.024
69,44,0.072,0.161
69,44.25,0,0.275
69,44.5,0,0.348
69,44.75,0,0.385
69,45,0,0.412
69,45.25,0,0.41
69,45.5,0,0.391
69,45.75,0,0.378
69,46,0.104,0.374
69,46.25,1.641,0.369
69,46.5,1.864,0.389
69,46.75,1.899,0.39
69,47,1.869,0.376
69,47.25,1.878,0.366
69,47.5,1.828,0.36
69,47.75,1.869,0.356
69,48,1.755,0.356
69,48.25,1.761,0.364
69,48.5,1.79,0.372
69,48.75,1.793,0.381
69,49,1.69,0.393
69,49.25,1.621,0.397
69,49.5,1.699,0.398
69,49.75,1.553,0.403
69,50,1.578,0.408
69.25,22,1.061,0.276
69.25,22.25,1.455,0.281
69.25,23,1.461,0.282
69.25,23.25,1.412,0.289
69.25,23.5,1.75,0.274
69.25,23.75,2.051,0.254
69.25,24.5,0.019,0.3
69.25,24.75,0,0.261
69.25,25,0.284,0.229
69.25,25.25,0.362,0.224
69.25,25.5,0.327,0.229
69.25,25.75,0.196,0.234
69.25,26,0.435,0.251
69.25,26.25,2.255,0.26
69.25,26.5,1.336,0.264
69.25,26.75,0.075,0.253
69.25,27,0.019,0.236
69.25,27.25,0,0.215
69.25,27.5,0,0.181
69.25,27.75,0.001,0.142
69.25,28,0.074,0.119
69.25,28.25,0.096,0.114
69.25,28.5,0.364,0.108
69.25,28.75,0.982,0.087
69.25,29,1.159,0.055
69.25,29.25,1.446,0.039
69.25,29.5,1.675,0.039
69.25,29.75,1.764,0.031
69.25,30,1.592,0.03
69.25,30.25,1.924,0.042
69.25,30.5,2.013,0.064
69.25,30.75,2.068,0.073
69.25,31,2.019,0.052
69.25,31.25,1.933,0.031
69.25,31.5,2.084,0.02
69.25,31.75,2.031,0.022
69.25,32,2.05,0.025
69.25,32.25,1.803,0.032
69.25,33,1.763,0.013
69.25,34.75,1.403,0.012
69.25,35,1.57,0.019
69.25,35.25,0.728,0.028
69.25,35.5,0.462,0.011
69.25,35.75,0.762,0.004
69.25,36.25,0.728,0.005
69.25,36.5,1.074,0.006
69.25,36.75,1.5,0.01
69.25,37,1.361,0.014
69.25,37.25,1.113,0.018
69.25,44,0.286,0.218
69.25,44.25,0,0.309
69.25,44.5,0,0.355
69.25,44.75,0,0.374
69.25,45,0,0.404
69.25,45.25,0,0.409
69.25,45.5,0,0.391
69.25,45.75,0,0.379
69.25,46,0.158,0.379
69.25,46.25,1.861,0.382
69.25,46.5,1.904,0.394
69.25,46.75,1.9,0.394
69.25,47,1.88,0.376
69.25,47.25,1.886,0.366
69.25,47.5,1.869,0.358
69.25,47.75,1.864,0.354
69.25,48,1.858,0.35
69.25,48.25,1.822,0.353
69.25,48.5,1.742,0.36
69.25,48.75,1.74,0.379
69.25,49,1.691,0.394
69.25,49.25,1.657,0.393
69.25,49.5,1.611,0.392
69.25,49.75,1.451,0.391
69.5,21.75,0.842,0.231
69.5,22,1.702,0.222
69.5,22.25,1.238,0.259
69.5,23,1.466,0.29
69.5,23.25,1.521,0.292
69.5,23.5,1.659,0.254
69.5,23.75,1.952,0.235
69.5,24.5,0.013,0.3
69.5,24.75,0.008,0.28
69.5,25,1.978,0.247
69.5,25.25,0.946,0.222
69.5,25.5,0.138,0.226
69.5,25.75,1.699,0.25
69.5,26,2.21,0.269
69.5,26.25,2.072,0.274
69.5,26.5,0.882,0.271
69.5,26.75,0.56,0.261
69.5,27,0.938,0.249
69.5,27.25,0.458,0.227
69.5,27.5,0.022,0.203
69.5,27.75,0.216,0.163
69.5,28,0.24,0.135
69.5,28.25,0.158,0.129
69.5,28.5,0.096,0.133
69.5,28.75,1.109,0.117
69.5,29,1.084,0.077
69.5,29.25,1.674,0.051
69.5,29.5,2.101,0.036
69.5,29.75,2.094,0.027
69.5,30,1.925,0.031
69.5,30.25,1.843,0.042
69.5,30.5,2.062,0.057
69.5,30.75,2.111,0.065
69.5,31,2.028,0.044
69.5,31.25,1.732,0.027
69.5,31.5,1.946,0.014
69.5,31.75,1.91,0.017
69.5,32,1.968,0.021
69.5,32.25,1.911,0.014
69.5,33,1.635,0.011
69.5,33.25,1.424,0.006
69.5,33.5,1.147,0.004
69.5,33.75,0.885,0.004
69.5,34,0.875,0.004
69.5,34.5,1.63,0.009
69.5,34.75,1.508,0.012
69.5,35,1.273,0.013
69.5,35.25,0.448,0.01
69.5,36.5,0.404,0.002
69.5,36.75,1.413,0.004
69.5,37,1.633,0.009
69.5,37.25,1.44,0.015
69.5,37.5,1.111,0.01
69.5,44,0.35,0.272
69.5,44.25,0,0.34
69.5,44.5,0,0.359
69.5,44.75,0,0.377
69.5,45,0,0.398
69.5,45.25,0,0.404
69.5,45.5,0,0.396
69.5,45.75,0,0.383
69.5,46,0.992,0.389
69.5,46.25,1.908,0.395
69.5,46.5,1.908,0.4
69.5,46.75,1.899,0.387
69.5,47,1.893,0.371
69.5,47.25,1.886,0.367
69.5,47.5,1.877,0.361
69.5,47.75,1.863,0.358
69.5,48,1.854,0.352
69.5,48.25,1.818,0.353
69.5,48.5,1.698,0.359
69.5,48.75,1.768,0.378
69.5,49,1.657,0.395
69.5,49.25,1.687,0.395
69.5,49.5,1.648,0.388
69.5,49.75,1.62,0.386
69.5,50,1.554,0.389
69.75,21.5,1.193,0.237
69.75,21.75,1.747,0.186
69.75,22,1.413,0.182
69.75,22.25,1.193,0.218
69.75,22.5,1.169,0.275
69.75,23,0.905,0.31
69.75,23.25,1.467,0.281
69.75,23.5,1.781,0.243
69.75,23.75,1.411,0.233
69.75,24,1.493,0.257
69.75,24.5,0,0.303
69.75,24.75,0.346,0.282
69.75,25,2.062,0.263
69.75,25.25,1.826,0.239
69.75,25.5,1.76,0.238
69.75,25.75,1.228,0.26
69.75,26,1.97,0.272
69.75,26.25,1.992,0.273
69.75,26.5,1.512,0.27
69.75,26.75,1.678,0.263
69.75,27,1.405,0.249
69.75,27.25,0.68,0.243
69.75,27.5,0.397,0.215
69.75,27.75,0.035,0.187
69.75,28,0.495,0.153
69.75,28.25,0.293,0.14
69.75,28.5,0.043,0.148
69.75,28.75,0.428,0.147
69.75,29,0.658,0.095
69.75,29.25,1.749,0.055
69.75,29.5,2.054,0.032
69.75,29.75,1.688,0.024
69.75,30,1.673,0.029
69.75,30.25,1.924,0.036
69.75,30.5,2.013,0.044
69.75,30.75,2.025,0.046
69.75,31,1.899,0.033
69.75,31.25,1.683,0.023
69.75,31.5,1.621,0.013
69.75,31.75,1.334,0.015
69.75,32,1.446,0.022
69.75,32.25,1.865,0.013
69.75,32.5,1.476,0.006
69.75,32.75,1.082,0.007
69.75,33,1.428,0.014
69.75,33.25,1.664,0.008
69.75,33.5,1.469,0.003
69.75,33.75,1.073,0.002
69.75,34,0.979,0.002
69.75,34.5,1.613,0.017
69.75,34.75,1.363,0.009
69.75,35,0.396,0.007
69.75,35.75,0.712,0.002
69.75,36.75,1.035,0.002
69.75,37,1.436,0.007
69.75,37.25,1.52,0.013
69.75,37.5,1.659,0.008
69.75,44,0.371,0.308
69.75,44.25,0,0.355
69.75,44.5,0,0.37
69.75,44.75,0,0.38
69.75,45,0,0.397
69.75,45.25,0,0.407
69.75,45.5,0,0.402
69.75,45.75,0.559,0.392
69.75,46,1.872,0.396
69.75,46.25,1.912,0.405
69.75,46.5,1.914,0.406
69.75,46.75,1.892,0.39
69.75,47,1.86,0.374
69.75,47.25,1.88,0.369
69.75,47.5,1.877,0.374
69.75,47.75,1.865,0.367
69.75,48,1.85,0.361
69.75,48.25,1.782,0.358
69.75,48.5,1.664,0.358
69.75,48.75,1.723,0.372
69.75,49,1.723,0.391
69.75,49.25,1.633,0.393
69.75,49.5,1.495,0.392
69.75,49.75,1.495,0.388
69.75,50,1.516,0.387
70,21.25,0.484,0.239
70,21.5,1.574,0.181
70,21.75,2.014,0.167
70,22,1.642,0.167
70,22.25,1.364,0.179
70,22.5,1.908,0.236
70,23.25,1.287,0.266
70,23.5,1.564,0.24
70,24.5,0.035,0.289
70,24.75,0.253,0.287
70,25,0.903,0.267
70,25.25,0.548,0.253
70,25.5,1.041,0.252
70,25.75,0.666,0.258
70,26,2.016,0.264
70,26.25,1.646,0.266
70,26.5,1.583,0.264
70,26.75,0.785,0.258
70,27,0.15,0.255
70,27.25,0.075,0.246
70,27.5,0.06,0.237
70,27.75,0.322,0.21
70,28,0.322,0.177
70,28.25,0.228,0.15
70,28.5,0.087,0.151
70,28.75,0.115,0.163
70,29,0.786,0.137
70,29.25,1.253,0.083
70,29.5,0.899,0.036
70,29.75,1.351,0.017
70,30,1.536,0.015
70,30.25,1.587,0.013
70,30.5,1.681,0.012
70,30.75,1.477,0.012
70,31,1.469,0.008
70,31.25,1.401,0.004
70,31.5,1.204,0.002
70,31.75,1.403,0.004
70,32,1.929,0.01
70,32.25,1.578,0.011
70,32.5,1.688,0.009
70,32.75,1.547,0.007
70,33,1.715,0.016
70,33.25,1.797,0.011
70,33.5,1.742,0.003
70,33.75,1.425,0.001
70,34,0.815,0
70,34.5,1.625,0.017
70,34.75,1.57,0.008
70,35,0.53,0.005
70,35.25,0.281,0.004
70,36.75,0.393,0.001
70,37,1.418,0.004
70,37.25,1.465,0.007
70,37.5,1.273,0.007
70,43.75,1.505,0.293
70,44,0.017,0.316
70,44.25,0,0.363
70,44.5,0,0.383
70,44.75,0,0.383
70,45,0,0.395
70,45.25,0,0.41
70,45.5,0,0.407
70,45.75,1.154,0.393
70,46,1.867,0.392
70,46.25,1.892,0.403
70,46.5,1.914,0.41
70,46.75,1.824,0.4
70,47,1.789,0.384
70,47.25,1.868,0.378
70,47.5,1.877,0.383
70,47.75,1.846,0.386
70,48,1.829,0.378
70,48.25,1.75,0.368
70,48.5,1.677,0.361
70,48.75,1.656,0.365
70,49,1.616,0.386
70,49.25,1.552,0.401
70,49.5,1.586,0.4
70,49.75,1.385,0.395
70,50,1.443,0.392
70.25,21.25,1.037,0.183
70.25,21.5,1.513,0.135
70.25,21.75,1.806,0.152
70.25,22,1.817,0.159
70.25,22.25,1.797,0.16
70.25,22.5,2.049,0.201
70.25,22.75,1.882,0.257
70.25,23.5,2.017,0.234
70.25,24.5,0.121,0.278
70.25,24.75,0.18,0.277
70.25,25,0.404,0.27
70.25,25.25,0.201,0.259
70.25,25.5,0.209,0.253
70.25,25.75,0.231,0.254
70.25,26,0.54,0.257
70.25,26.25,0.341,0.262
70.25,26.5,0.275,0.261
70.25,26.75,0.035,0.262
70.25,27,0.018,0.258
70.25,27.25,0.07,0.251
70.25,27.5,0.075,0.24
70.25,27.75,0.105,0.224
70.25,28,1.078,0.192
70.25,28.25,0.12,0.159
70.25,28.5,0.146,0.143
70.25,28.75,0.048,0.151
70.25,29,0.152,0.16
70.25,29.25,0.31,0.126
70.25,29.5,0.27,0.101
70.25,29.75,0.428,0.065
70.25,30,1.106,0.046
70.25,30.25,1.671,0.031
70.25,30.5,2.009,0.021
70.25,30.75,1.852,0.018
70.25,31,1.797,0.012
70.25,31.25,1.646,0.009
70.25,31.5,1.633,0.008
70.25,31.75,1.412,0.009
70.25,32,1.244,0.01
70.25,32.25,1.38,0.013
70.25,32.5,1.383,0.011
70.25,32.75,1.71,0.008
70.25,33,1.611,0.017
70.25,33.25,1.817,0.011
70.25,33.5,1.248,0.003
70.25,33.75,0.938,0
70.25,34.25,1.29,0.004
70.25,34.5,1.486,0.008
70.25,34.75,1.085,0.002
70.25,35,0.606,0.002
70.25,36.25,0.42,0.001
70.25,36.5,0.384,0.001
70.25,37,1.005,0.007
70.25,37.25,1.294,0.006
70.25,37.5,1.219,0.002
70.25,37.75,0.46,0
70.25,38,0.567,0
70.25,43.5,1.675,0.223
70.25,43.75,0.575,0.293
70.25,44,0,0.322
70.25,44.25,0,0.369
70.25,44.5,0,0.393
70.25,44.75,0,0.392
70.25,45,0,0.396
70.25,45.25,0,0.411
70.25,45.5,0.021,0.412
70.25,45.75,1.769,0.397
70.25,46,1.885,0.391
70.25,46.25,1.329,0.4
70.25,46.5,1.904,0.411
70.25,46.75,1.841,0.414
70.25,47,1.865,0.399
70.25,47.25,1.875,0.392
70.25,47.5,1.867,0.397
70.25,47.75,1.844,0.404
70.25,48,1.828,0.394
70.25,48.25,1.747,0.374
70.25,48.5,1.652,0.362
70.25,48.75,1.643,0.364
70.25,49,1.582,0.384
70.25,49.25,1.581,0.401
70.25,49.5,1.699,0.4
70.25,49.75,1.612,0.391
70.25,50,1.557,0.386
70.5,21,0.85,0.209
70.5,22,1.985,0.139
70.5,22.25,2.001,0.145
70.5,22.5,2.053,0.174
70.5,22.75,2.09,0.213
70.5,23,2.03,0.237
70.5,23.5,2.054,0.223
70.5,23.75,1.883,0.245
70.5,24,1.16,0.256
70.5,24.5,0.058,0.272
70.5,24.75,0.205,0.273
70.5,25,0.301,0.268
70.5,25.25,0.21,0.259
70.5,25.5,0.301,0.253
70.5,25.75,0.228,0.252
70.5,26,0.176,0.255
70.5,26.25,0.117,0.26
70.5,26.5,0.148,0.266
70.5,26.75,0.165,0.267
70.5,27,0.266,0.261
70.5,27.25,0.38,0.251
70.5,27.5,0.471,0.238
70.5,27.75,0.011,0.224
70.5,28,0.613,0.204
70.5,28.25,0.07,0.176
70.5,28.5,0.168,0.151
70.5,28.75,0.051,0.141
70.5,29,0.063,0.145
70.5,29.25,0.148,0.154
70.5,29.5,0.16,0.123
70.5,29.75,0.173,0.115
70.5,30,0.109,0.086
70.5,30.25,0.409,0.074
70.5,30.5,0.75,0.066
70.5,30.75,0.635,0.057
70.5,31,0.499,0.044
70.5,31.25,0.499,0.039
70.5,31.5,0.527,0.039
70.5,31.75,0.827,0.032
70.5,32,1.577,0.028
70.5,32.25,1.375,0.021
70.5,32.5,1.583,0.016
70.5,32.75,1.211,0.01
70.5,33,0.219,0.017
70.5,33.25,1.26,0.009
70.5,33.5,0.558,0.002
70.5,34.25,1.535,0.005
70.5,34.5,1.16,0.006
70.5,34.75,0.545,0
70.5,35.25,0.036,0.001
70.5,36.25,0.478,0
70.5,36.5,0.391,0.001
70.5,36.75,0.442,0.002
70.5,37,0.517,0.007
70.5,37.25,0.863,0.01
70.5,37.5,1.025,0.004
70.5,37.75,0.918,0.002
70.5,38,0.646,0.001
70.5,43.25,0.986,0.131
70.5,43.5,1.504,0.194
70.5,43.75,0.266,0.291
70.5,44,0,0.326
70.5,44.25,0,0.371
70.5,44.5,0,0.397
70.5,44.75,0,0.396
70.5,45,0,0.403
70.5,45.25,0,0.419
70.5,45.5,0.011,0.42
70.5,45.75,1.74,0.402
70.5,46,1.91,0.393
70.5,46.25,1.881,0.397
70.5,46.5,1.896,0.412
70.5,46.75,1.862,0.417
70.5,47,1.866,0.413
70.5,47.25,1.82,0.403
70.5,47.5,1.804,0.409
70.5,47.75,1.8,0.414
70.5,48,1.771,0.4
70.5,48.25,1.767,0.377
70.5,48.5,1.71,0.365
70.5,48.75,1.586,0.369
70.5,49,1.293,0.388
70.5,49.25,1.44,0.405
70.5,49.5,1.645,0.402
70.5,49.75,1.619,0.392
70.75,21.75,2.213,0.127
70.75,22,2.059,0.139
70.75,22.25,1.853,0.151
70.75,22.5,1.783,0.167
70.75,22.75,1.908,0.181
70.75,23,1.719,0.207
70.75,23.25,1.039,0.224
70.75,23.5,1.42,0.221
70.75,23.75,1.897,0.235
70.75,24.5,0.048,0.262
70.75,24.75,0.143,0.265
70.75,25,0.411,0.263
70.75,25.25,0.285,0.26
70.75,25.5,0.272,0.256
70.75,25.75,0.205,0.257
70.75,26,0.173,0.261
70.75,26.25,0.153,0.262
70.75,26.5,0.117,0.268
70.75,26.75,0.186,0.261
70.75,27,0.061,0.244
70.75,27.25,0.325,0.232
70.75,27.5,0.374,0.225
70.75,27.75,0.009,0.218
70.75,28,0,0.207
70.75,28.25,0,0.192
70.75,28.5,0,0.165
70.75,28.75,0.449,0.144
70.75,29,0.042,0.135
70.75,29.25,0.078,0.138
70.75,29.5,0.138,0.139
70.75,29.75,0.089,0.123
70.75,30,0.213,0.118
70.75,30.25,0.264,0.106
70.75,30.5,0.238,0.104
70.75,30.75,0.192,0.093
70.75,31,0.208,0.079
70.75,31.25,0.222,0.072
70.75,31.5,0.196,0.065
70.75,31.75,0.269,0.055
70.75,32,0.374,0.039
70.75,32.25,1.386,0.028
70.75,32.5,1.239,0.027
70.75,32.75,0.703,0.021
70.75,33,1.232,0.019
70.75,33.25,1.451,0.007
70.75,33.5,1.221,0.003
70.75,33.75,0.387,0
70.75,34.25,1.429,0.01
70.75,34.5,1.348,0.004
70.75,34.75,0.603,0
70.75,35,0.209,0
70.75,37,0.654,0.003
70.75,37.25,0.87,0.012
70.75,43.25,0.737,0.11
70.75,43.5,1.677,0.197
70.75,43.75,0.7,0.289
70.75,44,0.086,0.324
70.75,44.25,0,0.375
70.75,44.5,0,0.395
70.75,44.75,0,0.396
70.75,45,0,0.405
70.75,45.25,0,0.425
70.75,45.5,0.414,0.428
70.75,45.75,1.906,0.41
70.75,46,1.927,0.395
70.75,46.25,1.892,0.389
70.75,46.5,1.886,0.399
70.75,46.75,1.872,0.409
70.75,47,1.868,0.415
70.75,47.25,1.795,0.411
70.75,47.5,1.775,0.413
70.75,47.75,1.828,0.412
70.75,48,1.743,0.397
70.75,48.25,1.673,0.375
70.75,48.5,1.709,0.363
70.75,48.75,1.514,0.377
70.75,49,1.037,0.399
70.75,49.25,1.074,0.407
70.75,49.5,1.548,0.4
70.75,49.75,1.608,0.391
71,21,1.438,0.221
71,21.5,1.83,0.145
71,21.75,2.139,0.137
71,22,2.178,0.154
71,22.25,1.909,0.167
71,22.5,1.75,0.17
71,22.75,2.089,0.171
71,23,1.948,0.188
71,23.25,1.426,0.211
71,24,0.943,0.24
71,25,0.327,0.258
71,25.25,0.246,0.255
71,25.5,0.276,0.255
71,25.75,0.389,0.254
71,26,0.383,0.254
71,26.25,0.245,0.253
71,26.5,0.216,0.259
71,26.75,0.226,0.248
71,27,0.117,0.23
71,27.25,0.171,0.216
71,27.5,0.194,0.208
71,27.75,0.139,0.208
71,28,0.061,0.207
71,28.25,0,0.199
71,28.5,0,0.178
71,28.75,0,0.152
71,29,0.568,0.133
71,29.25,0.28,0.125
71,29.5,0.062,0.122
71,29.75,0.113,0.119
71,30,0.084,0.112
71,30.25,0.332,0.107
71,30.5,0.009,0.098
71,30.75,0.001,0.085
71,31,0,0.077
71,31.25,0.002,0.069
71,31.5,0.071,0.062
71,31.75,0.092,0.055
71,32,0.454,0.039
71,32.25,0.625,0.028
71,32.5,1.627,0.026
71,32.75,1.596,0.026
71,33,1.261,0.023
71,33.25,1.499,0.013
71,33.5,1.26,0.004
71,33.75,0.858,0.002
71,34.25,1.228,0.016
71,34.75,0.512,0
71,35,0.45,0
71,35.25,0.184,0
71,36.5,0.583,0.003
71,36.75,0.445,0.001
71,37,0.349,0.001
71,43.25,0.407,0.12
71,43.5,1.743,0.213
71,43.75,1.254,0.287
71,44,1.54,0.321
71,44.25,0.703,0.374
71,44.5,1.02,0.387
71,44.75,0.894,0.391
71,45,0.697,0.409
71,45.25,1.136,0.429
71,45.5,1.422,0.439
71,45.75,1.937,0.421
71,46,1.93,0.396
71,46.25,1.914,0.385
71,46.5,1.902,0.391
71,46.75,1.904,0.391
71,47,1.88,0.398
71,47.25,1.834,0.409
71,47.5,1.859,0.408
71,47.75,1.83,0.405
71,48,1.768,0.389
71,48.25,1.709,0.367
71,48.5,1.691,0.353
71,48.75,1.468,0.369
71,49,0.993,0.397
71,49.25,1.265,0.405
71,49.5,1.593,0.398
71,49.75,1.557,0.388
71.25,21,0.919,0.231
71.25,21.25,1.432,0.188
71.25,21.5,1.757,0.149
71.25,21.75,2.112,0.147
71.25,22,1.848,0.168
71.25,22.25,1.695,0.19
71.25,22.5,1.748,0.191
71.25,22.75,2.042,0.175
71.25,23,1.995,0.176
71.25,23.25,1.628,0.196
71.25,24,1.857,0.22
71.25,24.25,1.756,0.213
71.25,24.5,1.434,0.217
71.25,24.75,1.125,0.234
71.25,25,0.494,0.239
71.25,25.25,0.23,0.25
71.25,25.5,0.254,0.249
71.25,25.75,0.438,0.247
71.25,26,0.403,0.242
71.25,26.25,0.225,0.243
71.25,26.5,0.222,0.25
71.25,26.75,0.166,0.238
71.25,27,0.087,0.223
71.25,27.25,0.101,0.206
71.25,27.5,0.374,0.201
71.25,27.75,0.073,0.199
71.25,28,0.047,0.198
71.25,28.25,0,0.198
71.25,28.5,0,0.19
71.25,28.75,0,0.166
71.25,29,0.042,0.135
71.25,29.25,0.155,0.117
71.25,29.5,0.065,0.111
71.25,29.75,0.123,0.107
71.25,30,0.01,0.101
71.25,30.25,0.156,0.096
71.25,30.5,0.74,0.09
71.25,30.75,0.253,0.082
71.25,31,0,0.078
71.25,31.25,0,0.073
71.25,31.5,0,0.067
71.25,31.75,0,0.063
71.25,32,0.022,0.049
71.25,32.25,0.135,0.035
71.25,32.5,0.472,0.029
71.25,32.75,0.686,0.025
71.25,33,0.306,0.024
71.25,33.25,1.283,0.017
71.25,33.5,1.067,0.008
71.25,33.75,0.783,0.006
71.25,34,0.753,0.011
71.25,34.25,0.778,0.016
71.25,34.5,1.197,0.005
71.25,34.75,0.645,0.001
71.25,35,0.638,0
71.25,35.25,0.264,0
71.25,35.5,0.1,0
71.25,36.5,0.426,0.002
71.25,36.75,0.662,0.001
71.25,43,0.344,0.063
71.25,43.25,0.087,0.147
71.25,43.5,1.037,0.227
71.25,43.75,1.388,0.285
71.25,44,1.749,0.319
71.25,44.25,1.746,0.368
71.25,44.5,1.552,0.378
71.25,44.75,1.334,0.391
71.25,45,1.222,0.41
71.25,45.25,1.76,0.432
71.25,45.5,1.829,0.443
71.25,45.75,1.927,0.43
71.25,46,1.922,0.404
71.25,46.25,1.898,0.384
71.25,46.5,1.914,0.386
71.25,46.75,1.89,0.38
71.25,47,1.89,0.385
71.25,47.25,1.879,0.396
71.25,47.5,1.853,0.402
71.25,47.75,1.824,0.397
71.25,48,1.815,0.384
71.25,48.25,1.808,0.362
71.25,48.5,1.768,0.343
71.25,48.75,1.432,0.359
71.25,49,1.343,0.393
71.25,49.25,1.488,0.402
71.25,49.5,1.264,0.395
71.5,21.25,1.679,0.19
71.5,21.5,1.717,0.148
71.5,21.75,1.921,0.148
71.5,22,1.996,0.173
71.5,22.25,1.946,0.193
71.5,22.5,2.092,0.192
71.5,22.75,1.936,0.176
71.5,23,1.499,0.171
71.5,23.25,1.478,0.186
71.5,23.5,1.689,0.207
71.5,23.75,2.024,0.207
71.5,24,2.107,0.189
71.5,24.25,1.043,0.178
71.5,24.5,1.065,0.184
71.5,24.75,1.783,0.199
71.5,25,0.89,0.219
71.5,25.25,0.271,0.227
71.5,25.5,0.235,0.242
71.5,25.75,0.259,0.239
71.5,26,0.222,0.233
71.5,26.25,0.198,0.237
71.5,26.5,0.226,0.241
71.5,26.75,0.208,0.232
71.5,27,0.135,0.216
71.5,27.25,0.079,0.209
71.5,27.5,0.093,0.2
71.5,27.75,0.141,0.193
71.5,28.25,0,0.19
71.5,28.5,0,0.186
71.5,28.75,0,0.166
71.5,29,0.004,0.133
71.5,29.25,0.293,0.11
71.5,29.5,0.218,0.1
71.5,29.75,0.025,0.093
71.5,30,0.015,0.088
71.5,30.25,0.007,0.084
71.5,30.5,0.045,0.084
71.5,30.75,0.493,0.082
71.5,31,0.761,0.084
71.5,31.25,0.308,0.081
71.5,31.5,0,0.08
71.5,31.75,0,0.075
71.5,32,0,0.067
71.5,32.25,0.024,0.047
71.5,32.5,0.904,0.03
71.5,32.75,0.349,0.025
71.5,33,0.949,0.024
71.5,33.25,0.977,0.02
71.5,33.5,1.102,0.011
71.5,33.75,0.981,0.008
71.5,34,0.554,0.012
71.5,34.25,0.191,0.013
71.5,34.5,0.646,0.005
71.5,34.75,0.545,0.002
71.5,35,0.786,0.003
71.5,36.75,0.504,0.001
71.5,43.25,0.347,0.143
71.5,43.5,1.578,0.232
71.5,43.75,1.907,0.295
71.5,44,1.846,0.314
71.5,44.25,1.763,0.35
71.5,44.5,1.557,0.371
71.5,44.75,0.757,0.396
71.5,45,1.247,0.413
71.5,45.25,1.746,0.43
71.5,45.5,1.835,0.44
71.5,45.75,1.931,0.442
71.5,46,1.903,0.424
