lon,lat,cap_mid,annual_cf,t2m_mean,t2m_max,t2m_min
-4.5,27.5,26.377,0.252,26.20243979,47.25438662,0.928043975
-4.5,27.75,20.547,0.253,25.83457545,47.16889113,0.891403051
-4.5,28,23.992,0.252,25.76716659,47.09357367,0.909723513
-4.5,28.25,24.255,0.252,25.71498192,46.99790015,0.750946172
-4.5,28.5,25.46,0.251,25.77777798,46.97754408,0.484281663
-4.5,28.75,25.747,0.251,25.81042857,46.51749691,0.630845363
-4.5,29,26.2,0.25,25.85010321,46.09816188,0.763159814
-4.5,29.25,23.461,0.249,25.93160628,46.1042687,0.903616692
-4.5,29.5,24.509,0.248,25.87530636,46.06152096,1.422696461
-4.5,29.75,25.264,0.247,25.89878397,46.23047633,1.451194958
-4.5,30,24.674,0.247,25.72534349,46.01063078,1.626257154
-4.5,30.25,24.978,0.247,25.21250611,45.53633437,2.232868021
-4.5,30.5,20.931,0.247,24.63960211,44.92361668,0.244080045
-4.5,30.75,0.755,0.244,24.96326175,45.22081529,0.608453687
-4.5,31,0,0.244,24.72725348,45.1047857,1.919384553
-4.5,31.25,0,0.243,24.07320143,44.73634084,1.479693455
-4.5,31.5,0,0.245,23.02667467,43.86713668,0.321433109
-4.5,31.75,0,0.245,21.82058104,42.59691795,-0.258714868
-4.5,32,0,0.244,19.97592743,40.03612443,-0.930465157
-4.25,18,36.172,0.26,28.38947327,45.03557506,8.162591025
-4.25,18.25,35.646,0.26,28.24652031,44.91547425,7.843000736
-4.25,18.5,35.594,0.261,28.11179113,44.79944465,7.464377846
-4.25,18.75,35.068,0.261,28.00253229,44.78723101,6.892372297
-4.25,19,35.015,0.261,27.94121936,44.84626361,6.291868251
-4.25,19.25,34.963,0.261,27.9002778,44.91547425,5.886782471
-4.25,19.5,34.437,0.262,27.91090449,45.18010315,5.774824089
-4.25,19.75,34.384,0.261,27.96594328,45.72768142,5.687292991
-4.25,20,34.329,0.261,28.02266635,46.25897483,5.660830101
-4.25,20.25,33.805,0.26,28.10555268,46.65388257,5.901031719
-4.25,20.5,33.75,0.259,28.27558032,46.87779934,6.243013685
-4.25,20.75,33.695,0.258,28.60615463,46.9856865,6.587031257
-4.25,21,33.172,0.257,28.98583078,47.05489714,6.815019234
-4.25,21.25,33.116,0.256,29.1412604,47.14649945,6.589066864
-4.25,21.5,33.059,0.255,29.21805822,47.1912828,6.291868251
-4.25,21.75,32.537,0.253,29.32517462,47.32156165,5.958028714
-4.25,22,32.44,0.253,29.25977449,47.54751402,5.219103396
-4.25,22.25,32.391,0.253,29.21274789,47.79382246,4.693916807
-4.25,22.5,31.875,0.252,29.21499183,47.97092026,4.816053223
-4.25,22.75,31.609,0.253,29.11934704,47.75107471,5.316812529
-4.25,23,31.389,0.254,28.75394239,47.18314038,4.991115419
-4.25,23.25,30.997,0.255,28.30438912,46.81062431,4.042522587
-4.25,23.5,31.181,0.255,28.08290169,47.15871309,3.539727674
-4.25,23.75,30.668,0.255,27.89420389,47.35209575,3.676113339
-4.25,24,30.09,0.256,27.65023394,47.38059425,3.224208599
-4.25,24.25,27.582,0.255,27.70816323,47.60654662,3.085787327
-4.25,24.5,23.566,0.254,27.89246653,47.75107471,3.419626865
-4.25,24.75,25.037,0.251,28.40697522,48.25794084,3.325988946
-4.25,25,29.706,0.249,28.70272198,48.51442731,3.474588252
-4.25,25.25,29.421,0.25,28.47909119,48.13784003,3.812499003
-4.25,25.5,29.346,0.251,28.00786417,47.5129087,3.311739697
-4.25,25.75,29.299,0.251,27.7910521,47.3073124,2.839478888
-4.25,26,28.744,0.251,27.64857723,47.20960327,2.766197038
-4.25,26.25,27.591,0.25,27.52712004,47.20553205,2.62574016
-4.25,26.5,25.46,0.251,27.09688024,46.662025,2.507674958
-4.25,26.75,27.952,0.252,26.78071809,46.14498084,2.770268252
-4.25,27,27.891,0.251,26.64823099,46.1633013,2.536173455
-4.25,27.25,27.445,0.251,26.51070818,46.46660674,1.697503397
-4.25,27.5,27.291,0.251,26.28501721,47.0732176,1.013539467
-4.25,27.75,20.981,0.252,25.94768141,47.13632142,0.809978773
-4.25,28,22.944,0.252,25.8731273,47.17906916,1.054251605
-4.25,28.25,23.14,0.252,25.75101846,47.05489714,0.873082588
-4.25,28.5,24.495,0.251,25.65695414,47.02843425,0.518886981
-4.25,28.75,23.719,0.251,25.64870882,46.41164535,0.60641808
-4.25,29,20.71,0.25,25.79199757,46.01877321,0.683771143
-4.25,29.25,19.8,0.248,25.87365567,45.83760419,0.905652299
-4.25,29.5,25.591,0.248,25.92523226,46.14294523,0.78555149
-4.25,29.75,25.296,0.247,25.94856781,46.27525968,1.418625247
-4.25,30,24.891,0.246,25.80869423,46.17144373,1.467479813
-4.25,30.25,23.766,0.247,25.31815281,45.68289807,1.528548021
-4.25,30.5,20.276,0.246,24.78067935,45.20249483,1.82167542
-4.25,30.75,3.832,0.245,24.72524939,45.02743263,1.107177386
-4.25,31,0,0.244,24.66374991,45.27577668,1.196744091
-4.25,31.25,0,0.244,24.11048103,45.01318338,1.076643282
-4.25,31.5,0,0.245,23.10291307,43.99945113,0.341789178
-4.25,31.75,0,0.246,21.93286849,42.67427101,-0.342174752
-4.25,32,0,0.245,20.50668483,40.43103217,-0.67601429
-4,18,36.172,0.259,28.53114586,45.16788951,8.195160736
-4,18.25,35.646,0.26,28.40718981,45.08442963,7.940709869
-4,18.5,35.594,0.26,28.25744594,45.00096974,7.120360274
-4,18.75,35.068,0.261,28.12345207,45.03353945,6.131055303
-4,19,35.015,0.261,28.05236851,45.00300535,6.015025708
-4,19.25,34.963,0.261,27.97278749,44.97043564,5.884746864
-4,19.5,34.437,0.261,28.01309107,45.04168188,5.882711257
-4,19.75,34.384,0.261,28.0738615,45.42030477,5.813500621
-4,20,34.329,0.26,28.12867619,45.99027471,5.766681662
-4,20.25,33.805,0.26,28.20769547,46.51749691,5.850141546
-4,20.5,33.75,0.259,28.36145053,46.80655309,6.322402355
-4,20.75,33.695,0.258,28.63821035,46.95922361,6.554461546
-4,21,33.172,0.257,29.00530948,46.97754408,6.723416922
-4,21.25,33.116,0.256,29.11684355,47.11392974,6.377363742
-4,21.5,33.059,0.255,29.17001938,47.17499795,6.137162124
-4,21.75,32.537,0.254,29.33377288,47.35616697,5.868462009
-4,22,32.368,0.252,29.41922967,47.78771564,5.121394263
-4,22.25,32.295,0.252,29.3867793,48.09102107,4.643026633
-4,22.5,31.804,0.252,29.33558903,48.18262338,5.178391257
-4,22.75,31.125,0.253,29.11969233,47.80807171,5.534622471
-4,23,31.641,0.254,28.6790365,47.12003656,5.127501084
-4,23.25,30.885,0.255,28.11298204,46.6905235,3.704611836
-4,23.5,30.854,0.255,27.92825396,47.05896835,3.18349646
-4,23.75,30.687,0.255,27.92986965,47.29102754,3.539727674
-4,24,30.578,0.255,27.70619575,47.36023818,3.144819928
-4,24.25,30.235,0.255,27.75919013,47.62283147,2.924974379
-4,24.5,26.839,0.254,27.91691444,47.7775376,2.843550102
-4,24.75,26.763,0.251,28.34227843,48.20908627,2.898511489
-4,25,28.944,0.249,28.61894137,48.54496142,3.110214611
-4,25.25,29.29,0.249,28.44158379,48.25386962,3.325988946
-4,25.5,29.349,0.25,28.0851929,47.89967402,3.032861547
-4,25.75,29.234,0.25,27.81504881,47.71646939,2.692915189
-4,26,28.727,0.251,27.63580046,47.23403055,3.038968368
-4,26.25,28.481,0.251,27.32998713,46.85947887,2.676630333
-4,26.5,26.073,0.252,26.91285201,46.42182338,2.414037039
-4,26.75,28.154,0.252,26.60656038,46.03505806,2.477140854
-4,27,28.05,0.252,26.45748253,45.92309968,2.302078657
-4,27.25,27.465,0.251,26.50734957,46.18162176,1.833889062
-4,27.5,27.474,0.251,26.33784612,46.63963332,1.229313802
-4,27.75,22.269,0.252,26.02683347,47.06711078,0.915830334
-4,28,22.089,0.252,25.95045742,47.21163887,1.107177386
-4,28.25,24.571,0.251,25.83382299,47.13835702,0.983005363
-4,28.5,24.525,0.251,25.651248,47.08339564,0.571812762
-4,28.75,23.605,0.251,25.50991213,46.39128928,0.783515883
-4,29,17.662,0.249,25.69223383,45.89256558,0.905652299
-4,29.25,20.083,0.248,25.78383799,45.79282084,0.923972762
-4,29.5,25.66,0.247,25.83545699,45.82131934,0.781480276
-4,29.75,25.635,0.247,25.78786425,45.90070801,0.726518889
-4,30,25.134,0.246,25.64764212,45.87831633,1.581473802
-4,30.25,24.569,0.247,25.22104389,45.5465124,1.481729062
-4,30.5,19.939,0.247,24.61579357,45.07425159,1.084785709
-4,30.75,12.471,0.246,24.37909888,44.74651887,0.549421085
-4,31,0.803,0.245,24.43329529,45.1353198,0.976898542
-4,31.25,0.577,0.245,23.92656403,44.64677413,1.373841894
-4,31.5,1.019,0.247,22.9019233,43.60454338,0.708198426
-4,31.75,0,0.247,22.11131757,42.58673992,-0.165076949
-4,32,0,0.246,20.70586122,40.36996396,-0.525379377
-3.75,18,33.681,0.259,28.64320342,45.253385,8.085237962
-3.75,18.25,35.646,0.259,28.54420813,45.30020396,7.810431025
-3.75,18.5,35.594,0.26,28.39464942,45.28391911,7.232318655
-3.75,18.75,35.068,0.261,28.22847956,45.21674408,6.141233338
-3.75,19,35.015,0.261,28.15411873,45.1638183,6.045559812
-3.75,19.25,34.963,0.261,28.05605666,45.07018038,5.978384783
-3.75,19.5,34.437,0.261,28.09919651,45.03353945,6.043524205
-3.75,19.75,34.384,0.261,28.16057293,45.40198431,5.984491604
-3.75,20,34.329,0.26,28.21961503,45.79078523,5.886782471
-3.75,20.25,33.805,0.259,28.29022422,46.19383541,5.988562818
-3.75,20.5,33.75,0.258,28.40861015,46.58263633,6.436396344
-3.75,20.75,33.695,0.257,28.68076065,46.73734246,6.609422933
-3.75,21,33.172,0.257,28.96401267,46.79841067,6.540212297
-3.75,21.25,33.116,0.256,29.03816771,46.93072512,6.181945477
-3.75,21.5,33.059,0.256,29.08931883,47.02843425,6.000776459
-3.75,21.75,32.537,0.254,29.30791112,47.30934801,5.662865708
-3.75,22,32.372,0.252,29.49178687,47.86913991,4.919869176
-3.75,22.25,32.059,0.251,29.58961905,48.35361436,5.029791951
-3.75,22.5,31.615,0.252,29.52474474,48.42486061,5.57533461
-3.75,22.75,31.612,0.253,29.05494154,47.87321113,5.42877091
-3.75,23,31.688,0.255,28.46434254,47.22588812,4.854729755
-3.75,23.25,31,0.256,27.90629517,46.86558569,3.46237461
-3.75,23.5,31.192,0.255,27.79921446,46.86355009,3.150926749
-3.75,23.75,30.66,0.255,27.78667175,47.05896835,3.216066171
-3.75,24,30.268,0.256,27.55559282,47.17296234,2.662381085
-3.75,24.25,29.707,0.255,27.60083502,47.46608974,2.550422703
-3.75,24.5,28.616,0.254,27.79646556,47.64929437,2.542280275
-3.75,24.75,28.748,0.252,28.12540263,47.97499147,2.727520507
-3.75,25,26.753,0.25,28.40252141,48.29051055,2.973828946
-3.75,25.25,29.236,0.249,28.50160916,48.47982199,2.867977385
-3.75,25.5,29.266,0.249,28.16420754,48.17448095,2.623704553
-3.75,25.75,29.281,0.25,27.74295278,47.74089668,2.747876576
-3.75,26,28.78,0.252,27.52376885,47.13835702,3.008434264
-3.75,26.25,28.726,0.252,27.1726299,46.75362731,2.564671952
-3.75,26.5,27.623,0.251,26.88705839,46.41164535,2.181977848
-3.75,26.75,27.841,0.252,26.58250017,46.03505806,2.133123281
-3.75,27,28.092,0.251,26.46535335,45.94752697,2.039485362
-3.75,27.25,27.56,0.25,26.5151861,46.26711726,1.575366981
-3.75,27.5,26.591,0.251,26.39190187,46.53174616,1.261883513
-3.75,27.75,20.554,0.251,26.09268295,46.93276072,0.944328831
-3.75,28,21.437,0.251,26.00613512,47.11800095,1.13771149
-3.75,28.25,24.498,0.251,25.92269308,47.1322502,1.182494842
-3.75,28.5,24.596,0.251,25.69908615,46.84115841,1.113284207
-3.75,28.75,19.757,0.251,25.48536249,46.21826269,1.019646288
-3.75,29,16.83,0.249,25.62130947,45.85185344,0.569777155
-3.75,29.25,21.261,0.247,25.68169822,45.93327772,0.237973224
-3.75,29.5,25.518,0.248,25.65465621,45.98823911,0.875118195
-3.75,29.75,25.635,0.247,25.53306137,46.02284442,0.950435652
-3.75,30,25.137,0.247,25.20604983,45.72768142,1.679182935
-3.75,30.25,23.548,0.248,24.74612988,45.35109413,1.351450218
-3.75,30.5,24.434,0.247,24.39212338,44.94600835,0.907687906
-3.75,30.75,24.5,0.247,24.07319308,44.67120142,-0.246501227
-3.75,31,17.726,0.246,24.05068531,44.74855448,1.03796675
-3.75,31.25,12.504,0.247,23.49096408,44.11751633,1.681218542
-3.75,31.5,19.1,0.249,22.48626414,42.81269229,1.3168449
-3.75,31.75,10.361,0.249,21.69685697,41.79692442,0.341789178
-3.75,32,0,0.246,21.32990591,41.21881205,-0.274999724
-3.5,18,3.724,0.26,28.7191234,45.29206153,7.961065938
-3.5,18.25,35.646,0.26,28.61990263,45.3409161,7.686259002
-3.5,18.5,35.594,0.26,28.49911031,45.47526616,7.16310802
-3.5,18.75,35.068,0.261,28.3400704,45.42030477,6.438431951
-3.5,19,35.015,0.261,28.25364795,45.31445321,6.25929854
-3.5,19.25,34.963,0.261,28.15625422,45.20453044,6.194159118
-3.5,19.5,34.386,0.261,28.19057959,45.19842361,6.312224321
-3.5,19.75,34.384,0.261,28.24973687,45.43251841,6.302046286
-3.5,20,34.329,0.26,28.2998718,45.83760419,6.204337153
-3.5,20.25,33.805,0.259,28.34513254,46.08594824,6.281690216
-3.5,20.5,33.75,0.258,28.46342114,46.23047633,6.621636575
-3.5,20.75,33.695,0.257,28.67685119,46.47271356,6.505606979
-3.5,21,33.172,0.257,28.93097113,46.60095679,6.35904328
-3.5,21.25,33.116,0.257,28.90000576,46.69866593,5.990598425
-3.5,21.5,33.059,0.256,28.94785179,46.79841067,5.691364205
-3.5,21.75,32.481,0.254,29.23472359,47.19331841,5.219103396
-3.5,22,32.148,0.251,29.58860009,48.01773922,4.683738772
-3.5,22.25,32.283,0.251,29.67058078,48.45743032,5.212996575
-3.5,22.5,31.867,0.253,29.34288143,48.12766199,5.518337616
-3.5,22.75,31.711,0.254,28.91196263,47.68186408,5.310705708
-3.5,23,31.476,0.255,28.35089569,47.29306315,4.526997038
-3.5,23.25,30.692,0.256,27.85199494,46.95718801,3.737181547
-3.5,23.5,31.208,0.255,27.73601447,46.70273714,3.496979928
-3.5,23.75,30.668,0.255,27.56308452,46.76584095,2.70512883
-3.5,24,30.049,0.256,27.40035299,47.071182,2.165692992
-3.5,24.25,29.775,0.255,27.44305949,47.35006015,2.153479351
-3.5,24.5,29.006,0.254,27.59634574,47.53733598,2.22065438
-3.5,24.75,28.585,0.253,27.91736911,47.85285506,2.385538541
-3.5,25,28.482,0.25,28.31072165,48.24369159,2.59927727
-3.5,25.25,28.887,0.249,28.41864914,48.41264697,2.471034033
-3.5,25.5,29.248,0.25,28.06359239,48.14191124,2.623704553
-3.5,25.75,29.266,0.251,27.59318851,47.61265344,2.802837963
-3.5,26,28.787,0.252,27.3395397,47.00604257,2.642025015
-3.5,26.25,28.726,0.252,27.03533511,46.74752049,2.216583166
-3.5,26.5,28.212,0.251,26.84670197,46.46457113,1.864423166
-3.5,26.75,28.154,0.251,26.68446776,46.27729529,1.520405594
-3.5,27,28.092,0.25,26.56992849,46.25693922,1.465444206
-3.5,27.25,27.584,0.251,26.36782057,46.29154454,1.341272183
-3.5,27.5,24.793,0.251,26.23777857,46.61113483,1.040002357
-3.5,27.75,19.923,0.251,26.11776675,46.72512882,0.899545478
-3.5,28,20.292,0.251,26.06185893,46.71495078,1.080714496
-3.5,28.25,23.99,0.251,25.97048442,46.75566292,1.251705478
-3.5,28.5,22.616,0.251,25.69593704,46.65388257,1.184530449
-3.5,28.75,20.505,0.251,25.45958787,46.22844072,0.799800738
-3.5,29,17.386,0.25,25.53763036,45.99638153,-0.211895909
-3.5,29.25,22.37,0.248,25.50693126,45.91902847,-0.032762498
-3.5,29.5,19.54,0.248,25.34611576,45.8701739,0.235937617
-3.5,29.75,21.957,0.247,25.19790578,45.90477922,0.6125249
-3.5,30,18.304,0.248,24.92196748,45.73989506,1.33720097
-3.5,30.25,22.173,0.248,24.56929835,45.57093968,0.315326288
-3.5,30.5,24.204,0.247,24.32141825,45.19028119,-0.177290591
-3.5,30.75,24.394,0.249,23.81613375,44.71598477,-0.598661226
-3.5,31,24.412,0.249,23.43723138,44.28240049,-0.619017296
-3.5,31.25,23.882,0.25,22.73261777,43.28088188,0.183011837
-3.5,31.5,23.854,0.25,21.96630584,42.2020102,0.681735536
-3.5,31.75,18.19,0.249,21.71784801,41.81320928,0.024234496
-3.5,32,0.452,0.246,21.50845464,41.45901367,0.294970218
-3.25,18.25,35.646,0.26,28.70267679,45.42234038,7.560051372
-3.25,18.5,35.594,0.26,28.58198922,45.59129575,7.03690039
-3.25,18.75,35.068,0.26,28.46465724,45.60350939,6.552425939
-3.25,19,35.015,0.26,28.37856363,45.48137298,6.542247904
-3.25,19.25,34.963,0.261,28.30948022,45.32463124,6.615529754
-3.25,19.5,34.437,0.261,28.31056847,45.34295171,6.747844205
-3.25,19.75,34.384,0.26,28.36687975,45.56279726,6.745808598
-3.25,20,34.329,0.26,28.37518787,45.81317691,6.694918424
-3.25,20.25,33.805,0.259,28.42032717,46.06355656,6.768200274
-3.25,20.5,33.75,0.258,28.45806099,46.22640512,6.595173685
-3.25,20.75,33.695,0.257,28.66763557,46.23251194,6.464894841
-3.25,21,33.172,0.257,28.89463054,46.33225668,6.287797037
-3.25,21.25,33.116,0.257,28.80413015,46.43200142,5.787037731
-3.25,21.5,33.059,0.256,28.79791349,46.61724165,5.212996575
-3.25,21.75,32.517,0.254,29.11969256,47.26049344,4.455750795
-3.25,22,32.067,0.252,29.50364502,48.0401309,4.67152513
-3.25,22.25,32.387,0.253,29.43455257,48.13987564,5.164142009
-3.25,22.5,31.827,0.254,29.10959147,47.81010731,5.255744321
-3.25,22.75,31.797,0.254,28.81630718,47.60247541,4.991115419
-3.25,23,31.621,0.254,28.50799222,47.46608974,4.679667558
-3.25,23.25,31.197,0.256,28.09241486,47.12614338,4.215549177
-3.25,23.5,31.177,0.256,27.71185809,46.64574015,3.547870102
-3.25,23.75,30.399,0.256,27.42180612,46.65591818,2.3733249
-3.25,24,29.705,0.256,27.40608926,46.97550847,2.057805825
-3.25,24.25,29.398,0.255,27.49233675,47.34598893,2.157550565
-3.25,24.5,29.321,0.254,27.49856477,47.47830338,1.97434594
-3.25,24.75,27.74,0.254,27.59935582,47.54547841,1.945847443
-3.25,25,26.461,0.251,28.01997886,47.95463541,2.161621778
-3.25,25.25,28.168,0.249,28.24960849,48.26201205,2.591134842
-3.25,25.5,28.425,0.251,27.8595024,47.98924072,2.794695536
-3.25,25.75,29.245,0.252,27.3536608,47.4538761,2.47917646
-3.25,26,28.776,0.252,27.10120313,47.00400697,2.027271721
-3.25,26.25,28.399,0.253,26.83743445,46.79433945,1.69546779
-3.25,26.5,28.181,0.252,26.71363738,46.5439598,1.485800276
-3.25,26.75,28.154,0.251,26.6209591,46.43810824,1.101070565
-3.25,27,28.088,0.251,26.49619034,46.45846431,0.722447675
-3.25,27.25,26.484,0.251,26.23103006,46.51139009,0.636952184
-3.25,27.5,22.096,0.252,26.05122043,46.62945529,0.980969756
-3.25,27.75,19.544,0.251,26.06159892,46.72309321,0.91175912
-3.25,28,20.312,0.251,26.09136851,46.6029924,1.054251605
-3.25,28.25,23.14,0.25,26.00183564,46.52360373,1.042037964
-3.25,28.5,22.863,0.251,25.77147673,46.63759772,1.272061548
-3.25,28.75,22.113,0.251,25.5478077,46.22844072,0.824228022
-3.25,29,17.874,0.25,25.52403392,45.97602546,0.022198889
-3.25,29.25,19.242,0.249,25.28338273,45.66864882,0.093445132
-3.25,29.5,18.344,0.249,25.10801742,45.66864882,0.18097623
-3.25,29.75,17.027,0.248,25.00773782,45.80096327,1.103106172
-3.25,30,18.476,0.248,24.84264231,45.71546778,1.498013917
-3.25,30.25,23.839,0.247,24.62081075,45.70325413,-0.466346776
-3.25,30.5,24.545,0.247,24.32091282,45.47323055,-0.464311169
-3.25,30.75,23.397,0.248,23.87416987,44.88697575,-0.028691284
-3.25,31,23.908,0.248,23.43845265,44.34753992,0.48631727
-3.25,31.25,21.809,0.248,23.00146365,43.54347518,0.805907559
-3.25,31.5,22.155,0.248,22.53457388,42.81879911,0.653237039
-3.25,31.75,22.113,0.246,22.4178683,42.70887633,-0.065332209
-3.25,32,19.587,0.244,22.12024954,42.19183217,-0.152863307
-3,18.25,35.646,0.26,28.81505625,45.58518893,7.566158193
-3,18.5,35.594,0.26,28.68832002,45.74600188,7.08982617
-3,18.75,35.068,0.26,28.58450638,45.79485645,6.587031257
-3,19,35.015,0.26,28.55453448,45.64015032,6.692882817
-3,19.25,34.963,0.26,28.5560438,45.46508812,7.187535303
-3,19.5,34.437,0.26,28.4800682,45.43251841,7.238425476
-3,19.75,34.384,0.26,28.48265721,45.66050639,7.150894378
-3,20,34.329,0.26,28.48010667,45.85592465,7.126467095
-3,20.25,33.805,0.259,28.44670015,45.96584743,6.949369291
-3,20.5,33.75,0.259,28.48432921,46.12869598,6.672526748
-3,20.75,33.695,0.258,28.63055712,46.17958616,6.389577384
-3,21,33.172,0.257,28.82713849,46.05337853,6.200265939
-3,21.25,33.116,0.257,28.72629322,46.23658315,5.636402818
-3,21.5,33.059,0.256,28.70437035,46.40757413,5.115287442
-3,21.75,32.537,0.255,28.88505295,46.93683194,4.624706171
-3,22,32.16,0.254,29.16658221,47.49865945,4.716308483
-3,22.25,31.911,0.253,29.21389964,47.76328835,4.814017616
-3,22.5,31.512,0.253,29.01035401,47.78364442,4.750913801
-3,22.75,31.837,0.253,28.865333,47.82028535,4.732593338
-3,23,31.688,0.254,28.66018674,47.65336558,4.781447905
-3,23.25,31.24,0.255,28.20002417,47.24420858,4.176872645
-3,23.5,30.977,0.256,27.69910473,46.82487356,3.205888137
-3,23.75,29.834,0.256,27.36631637,46.72309321,2.204369524
-3,24,29.909,0.255,27.52427172,47.06914639,2.271544553
-3,24.25,29.711,0.254,27.63602525,47.32766847,2.27358016
-3,24.5,29.77,0.254,27.48226671,47.4253776,1.949918657
-3,24.75,28.881,0.254,27.36772535,47.38059425,1.583509409
-3,25,28.043,0.252,27.65584159,47.67575726,1.839995883
-3,25.25,28.578,0.251,27.98320584,47.94242176,2.580956807
-3,25.5,29.128,0.252,27.79533165,47.62079587,2.843550102
-3,25.75,29.143,0.253,27.34038671,47.25845783,2.179942241
-3,26,28.314,0.253,26.69697108,47.10375171,1.141782704
-3,26.25,28.474,0.253,26.43977015,46.8370872,1.058322819
-3,26.5,28.028,0.253,26.29765424,46.5724583,0.826263629
-3,26.75,26.854,0.252,26.17959854,46.62131286,0.321433109
-3,27,26.427,0.252,26.11031885,46.73937806,-0.016477643
-3,27.25,21.938,0.251,26.05069647,46.78823263,0.410999814
-3,27.5,20.658,0.252,25.97607446,46.81265991,0.891403051
-3,27.75,18.733,0.252,25.96644357,46.84115841,0.795729525
-3,28,21.067,0.25,26.09587053,46.73734246,1.278168368
-3,28.25,23.216,0.251,25.9968472,46.58670754,0.966720507
-3,28.5,23.423,0.25,25.85011364,46.62538408,0.826263629
-3,28.75,23.781,0.25,25.64424736,46.34854153,0.736696923
-3,29,20.115,0.249,25.45050156,46.07984142,0.156548947
-3,29.25,17.935,0.249,25.20998987,45.77246477,0.323468715
-3,29.5,18.276,0.249,25.05577735,45.38366385,0.667486288
-3,29.75,21.847,0.248,24.9556317,45.5159783,1.530583628
-3,30,21.677,0.247,24.8928032,45.7826428,1.200815305
-3,30.25,23.712,0.246,24.68097818,45.78467841,-0.578305157
-3,30.5,24.463,0.247,24.33143661,45.57093968,-0.57626955
